"Time","sensor-readings.reading"
1636120800000,8.21
1636124400000,8.21
1636128000000,6.21
1636131600000,6.21
1636135200000,6.21
1636138800000,6.21
1636142400000,6.21
1636146000000,6.21
1636149600000,6.21
1636153200000,6.21
1636156800000,6.21
1636160400000,6.21
1636164000000,6.21
1636167600000,6.21
1636171200000,4.21
1636174800000,4.21
1636178400000,4.21
1636182000000,4.21
1636185600000,6.22
1636189200000,6.22
1636192800000,8.23
1636196400000,8.23
1636200000000,8.23
1636203600000,8.23
1636207200000,8.23
1636210800000,8.23
1636214400000,8.23
1636218000000,8.23
1636221600000,8.23
1636225200000,8.23
1636228800000,8.23
1636232400000,8.23
1636236000000,8.23
1636239600000,8.23
1636243200000,8.23
1636246800000,8.23
1636250400000,8.23
1636254000000,8.23
1636257600000,8.23
1636261200000,8.23
1636264800000,8.23
1636268400000,8.23
1636272000000,8.23
1636275600000,8.23
1636279200000,8.23
1636282800000,8.23
1636286400000,8.23
1636290000000,8.23
1636293600000,8.23
1636297200000,8.23
1636300800000,8.23
1636304400000,8.23
1636308000000,8.23
1636311600000,4.24
1636315200000,4.24
1636318800000,4.24
1636322400000,4.24
1636326000000,4.24
1636329600000,4.24
1636333200000,4.24
1636336800000,4.24
1636340400000,4.24
1636344000000,4.24
1636347600000,4.24
1636351200000,4.24
1636354800000,4.24
1636358400000,6.24
1636362000000,6.24
1636365600000,6.24
1636369200000,6.24
1636372800000,8.26
1636376400000,8.26
1636380000000,8.26
1636383600000,6.26
1636387200000,6.26
1636390800000,6.26
1636394400000,6.26
1636398000000,6.26
1636401600000,6.26
1636405200000,6.26
1636408800000,6.26
1636412400000,6.26
1636416000000,6.26
1636419600000,6.26
1636423200000,6.26
1636426800000,6.26
1636430400000,6.26
1636434000000,6.26
1636437600000,6.26
1636441200000,6.26
1636444800000,6.26
1636448400000,6.26
1636452000000,8.27
1636455600000,8.27
1636459200000,8.27
1636462800000,8.27
1636466400000,6.25
1636470000000,6.25
1636473600000,6.25
1636477200000,6.25
1636480800000,4.25
1636484400000,4.25
1636488000000,4.25
1636491600000,4.25
1636495200000,4.25
1636498800000,4.25
1636502400000,4.25
1636506000000,4.25
1636509600000,4.25
1636513200000,4.25
1636516800000,4.25
1636520400000,4.25
1636524000000,4.25
1636527600000,4.25
1636531200000,6.25
1636534800000,6.25
1636538400000,6.25
1636542000000,6.25
1636545600000,6.25
1636549200000,6.25
1636552800000,6.25
1636556400000,6.25
1636560000000,6.25
1636563600000,6.25
1636567200000,6.25
1636570800000,6.25
1636574400000,6.25
1636578000000,6.25
1636581600000,6.25
1636585200000,6.25
1636588800000,6.25
1636592400000,6.25
1636596000000,6.25
1636599600000,6.25
1636603200000,6.25
1636606800000,6.25
1636610400000,6.25
1636614000000,6.25
1636617600000,6.25
1636621200000,6.25
1636624800000,6.25
1636628400000,6.25
1636632000000,6.25
1636635600000,6.25
1636639200000,6.25
1636642800000,6.25
1636646400000,6.25
1636650000000,6.25
1636653600000,6.25
1636657200000,6.25
1636660800000,6.25
1636664400000,6.25
1636668000000,6.25
1636671600000,6.25
1636675200000,6.25
1636678800000,6.25
1636682400000,6.25
1636686000000,6.25
1636689600000,6.25
1636693200000,6.25
1636696800000,6.25
1636700400000,6.25
1636704000000,6.25
1636707600000,6.25
1636711200000,6.25
1636714800000,6.25
1636718400000,6.25
1636722000000,6.25
1636725600000,6.25
1636729200000,6.25
1636732800000,6.25
1636736400000,6.25
1636740000000,6.25
1636743600000,6.25
1636747200000,6.25
1636750800000,6.25
1636754400000,6.25
1636758000000,6.25
1636761600000,6.25
1636765200000,6.25
1636768800000,6.25
1636772400000,6.25
1636776000000,6.25
1636779600000,6.25
1636783200000,6.25
1636786800000,6.25
1636790400000,6.25
1636794000000,6.25
1636797600000,6.25
1636801200000,6.25
1636804800000,6.25
1636808400000,6.25
1636812000000,6.25
1636815600000,6.25
1636819200000,6.25
1636822800000,6.25
1636826400000,6.25
1636830000000,6.25
1636833600000,6.25
1636837200000,6.25
1636840800000,6.25
1636844400000,6.25
1636848000000,6.25
1636851600000,6.25
1636855200000,6.25
1636858800000,6.25
1636862400000,6.25
1636866000000,6.25
1636869600000,6.25
1636873200000,6.25
1636876800000,6.25
1636880400000,6.25
1636884000000,6.25
1636887600000,6.25
1636891200000,6.25
1636894800000,6.25
1636898400000,6.25
1636902000000,6.25
1636905600000,6.25
1636909200000,6.25
1636912800000,6.25
1636916400000,6.25
1636920000000,6.25
1636923600000,6.25
1636927200000,6.25
1636930800000,6.25
1636934400000,6.25
1636938000000,6.25
1636941600000,6.25
1636945200000,6.25
1636948800000,6.25
1636952400000,6.25
1636956000000,6.25
1636959600000,6.25
1636963200000,6.25
1636966800000,6.25
1636970400000,8.26
1636974000000,8.26
1636977600000,8.26
1636981200000,8.26
1636984800000,8.26
1636988400000,8.26
1636992000000,8.26
1636995600000,8.26
1636999200000,8.26
1637002800000,8.26
1637006400000,8.26
1637010000000,8.26
1637013600000,8.26
1637017200000,8.26
1637020800000,8.26
1637024400000,8.26
1637028000000,8.26
1637031600000,8.26
1637035200000,8.26
1637038800000,8.26
1637042400000,8.26
1637046000000,8.26
1637049600000,8.26
1637053200000,8.26
1637056800000,8.26
1637060400000,7.48
1637064000000,7.48
1637067600000,7.48
1637071200000,7.48
1637074800000,7.48
1637078400000,7.48
1637082000000,7.48
1637085600000,7.48
1637089200000,7.48
1637092800000,7.48
1637096400000,7.48
1637100000000,7.48
1637103600000,7.48
1637107200000,7.48
1637110800000,7.48
1637114400000,7.48
1637118000000,7.48
1637121600000,7.48
1637125200000,7.48
1637128800000,7.48
1637132400000,7.48
1637136000000,7.48
1637139600000,7.48
1637143200000,7.48
1637146800000,7.48
1637150400000,7.48
1637154000000,7.48
1637157600000,7.48
1637161200000,7.48
1637164800000,7.48
1637168400000,7.48
1637172000000,7.48
1637175600000,7.48
1637179200000,7.48
1637182800000,7.48
1637186400000,7.48
1637190000000,7.48
1637193600000,7.48
1637197200000,7.48
1637200800000,7.48
1637204400000,7.48
1637208000000,7.48
1637211600000,7.48
1637215200000,7.48
1637218800000,7.48
1637222400000,7.48
1637226000000,7.48
1637229600000,7.48
1637233200000,9.51
1637236800000,9.51
1637240400000,9.51
1637244000000,7.5
1637247600000,7.5
1637251200000,7.5
1637254800000,5.5
1637258400000,5.5
1637262000000,5.5
1637265600000,5.5
1637269200000,5.5
1637272800000,5.5
1637276400000,5.5
1637280000000,5.5
1637283600000,5.5
1637287200000,5.5
1637290800000,5.5
1637294400000,5.5
1637298000000,5.5
1637301600000,5.5
1637305200000,5.5
1637308800000,5.5
1637312400000,5.5
1637316000000,7.5
1637319600000,9.52
1637323200000,9.52
1637326800000,9.52
1637330400000,9.52
1637334000000,7.5
1637337600000,7.5
1637341200000,7.5
1637344800000,5.5
1637348400000,5.5
1637352000000,5.5
1637355600000,5.5
1637359200000,5.5
1637362800000,5.5
1637366400000,5.5
1637370000000,5.5
1637373600000,5.5
1637377200000,5.5
1637380800000,5.5
1637384400000,5.5
1637388000000,5.5
1637391600000,5.5
1637395200000,7.5
1637398800000,7.5
1637402400000,7.5
1637406000000,7.5
1637409600000,7.5
1637413200000,7.5
1637416800000,7.5
1637420400000,7.5
1637424000000,7.5
1637427600000,5.5
1637431200000,5.5
1637434800000,5.5
1637438400000,5.5
1637442000000,5.5
1637445600000,5.5
1637449200000,5.5
1637452800000,5.5
1637456400000,5.5
1637460000000,5.5
1637463600000,5.5
1637467200000,5.5
1637470800000,5.5
1637474400000,5.5
1637478000000,5.5
1637481600000,5.5
1637485200000,5.5
1637488800000,5.5
1637492400000,5.5
1637496000000,7.52
1637499600000,7.52
1637503200000,7.52
1637506800000,7.52
1637510400000,5.52
1637514000000,5.52
1637517600000,5.52
1637521200000,5.52
1637524800000,5.52
1637528400000,5.52
1637532000000,5.52
1637535600000,5.52
1637539200000,5.52
1637542800000,5.52
1637546400000,5.52
1637550000000,5.52
1637553600000,5.52
1637557200000,5.52
1637560800000,5.52
1637564400000,5.52
1637568000000,5.52
1637571600000,5.52
1637575200000,5.52
1637578800000,5.52
1637582400000,5.52
1637586000000,5.52
1637589600000,5.52
1637593200000,5.52
1637596800000,5.52
1637600400000,5.52
1637604000000,5.52
1637607600000,5.52
1637611200000,5.52
1637614800000,5.52
1637618400000,5.52
1637622000000,5.52
1637625600000,5.52
1637629200000,5.52
1637632800000,5.52
1637636400000,5.52
1637640000000,5.52
1637643600000,5.52
1637647200000,5.52
1637650800000,5.52
1637654400000,7.52
1637658000000,7.52
1637661600000,7.52
1637665200000,7.52
1637668800000,7.52
1637672400000,7.52
1637676000000,7.52
1637679600000,7.52
1637683200000,5.52
1637686800000,5.52
1637690400000,5.52
1637694000000,5.52
1637697600000,5.52
1637701200000,5.52
1637704800000,5.52
1637708400000,5.52
1637712000000,5.52
1637715600000,5.52
1637719200000,5.52
1637722800000,5.52
1637726400000,5.52
1637730000000,3.52
1637733600000,3.52
1637737200000,3.52
1637740800000,5.52
1637744400000,5.52
1637748000000,5.52
1637751600000,5.52
1637755200000,7.54
1637758800000,7.54
1637762400000,7.54
1637766000000,5.54
1637769600000,5.54
1637773200000,5.54
1637776800000,3.54
1637780400000,3.54
1637784000000,3.54
1637787600000,3.54
1637791200000,3.54
1637794800000,3.54
1637798400000,3.54
1637802000000,3.54
1637805600000,3.54
1637809200000,3.54
1637812800000,3.54
1637816400000,3.54
1637820000000,3.54
1637823600000,3.54
1637827200000,3.54
1637830800000,3.54
1637834400000,3.54
1637838000000,5.55
1637841600000,5.55
1637845200000,5.55
1637848800000,5.55
1637852400000,5.55
1637856000000,5.55
1637859600000,5.55
1637863200000,5.55
1637866800000,5.55
1637870400000,5.55
1637874000000,5.55
1637877600000,5.55
1637881200000,5.55
1637884800000,5.55
1637888400000,5.55
1637892000000,5.55
1637895600000,5.55
1637899200000,5.55
1637902800000,5.55
1637906400000,5.55
1637910000000,5.55
1637913600000,5.55
1637917200000,5.55
1637920800000,5.55
1637924400000,5.55
1637928000000,5.55
1637931600000,5.55
1637935200000,5.55
1637938800000,5.55
1637942400000,5.55
1637946000000,5.55
1637949600000,5.55
1637953200000,5.55
1637956800000,5.55
1637960400000,5.55
1637964000000,5.55
1637967600000,5.55
1637971200000,5.55
1637974800000,5.55
1637978400000,5.55
1637982000000,5.55
1637985600000,5.55
1637989200000,5.55
1637992800000,5.55
1637996400000,5.55
1638000000000,5.55
1638003600000,5.55
1638007200000,5.55
1638010800000,5.55
1638014400000,5.55
1638018000000,5.55
1638021600000,5.55
1638025200000,5.55
1638028800000,5.55
1638032400000,5.55
1638036000000,5.55
1638039600000,5.55
1638043200000,5.55
1638046800000,5.55
1638050400000,5.55
1638054000000,5.55
1638057600000,5.55
1638061200000,5.55
1638064800000,5.55
1638068400000,5.55
1638072000000,5.55
1638075600000,5.55
1638079200000,5.55
1638082800000,5.55
1638086400000,5.55
1638090000000,5.55
1638093600000,5.55
1638097200000,5.55
1638100800000,5.55
1638104400000,5.55
1638108000000,5.55
1638111600000,5.55
1638115200000,5.55
1638118800000,5.55
1638122400000,5.55
1638126000000,5.55
1638129600000,5.55
1638133200000,5.55
1638136800000,5.55
1638140400000,5.55
1638144000000,5.55
1638147600000,5.55
1638151200000,5.55
1638154800000,5.55
1638158400000,5.55
1638162000000,5.55
1638165600000,5.55
1638169200000,5.55
1638172800000,5.55
1638176400000,5.55
1638180000000,5.55
1638183600000,5.55
1638187200000,7.55
1638190800000,7.55
1638194400000,7.55
1638198000000,5.55
1638201600000,5.55
1638205200000,5.55
1638208800000,3.54
1638212400000,3.54
1638216000000,3.54
1638219600000,3.54
1638223200000,3.54
1638226800000,3.54
1638230400000,3.54
1638234000000,3.54
1638237600000,3.54
1638241200000,3.54
1638244800000,3.54
1638248400000,3.54
1638252000000,3.54
1638255600000,3.54
1638259200000,3.54
1638262800000,3.54
1638266400000,5.54
1638270000000,5.54
1638273600000,5.54
1638277200000,5.54
1638280800000,5.54
1638284400000,5.54
1638288000000,5.54
1638291600000,5.54
1638295200000,5.54
1638298800000,5.54
1638302400000,5.54
1638306000000,5.54
1638309600000,5.54
1638313200000,3.54
1638316800000,3.54
1638320400000,3.54
1638324000000,3.54
1638327600000,3.54
1638331200000,3.54
1638334800000,3.54
1638338400000,3.54
1638342000000,3.54
1638345600000,3.54
1638349200000,3.54
1638352800000,5.54
1638356400000,5.54
1638360000000,7.55
1638363600000,7.55
1638367200000,7.55
1638370800000,5.55
1638374400000,5.55
1638378000000,5.55
1638381600000,5.55
1638385200000,5.55
1638388800000,5.55
1638392400000,5.55
1638396000000,5.55
1638399600000,5.55
1638403200000,5.55
1638406800000,5.55
1638410400000,5.55
1638414000000,5.55
1638417600000,5.55
1638421200000,5.55
1638424800000,5.55
1638428400000,5.55
1638432000000,5.55
1638435600000,5.55
1638439200000,5.55
1638442800000,5.55
1638446400000,5.55
1638450000000,5.55
1638453600000,5.55
1638457200000,5.55
1638460800000,5.55
1638464400000,5.55
1638468000000,5.55
1638471600000,5.55
1638475200000,5.55
1638478800000,5.55
1638482400000,5.55
1638486000000,5.55
1638489600000,5.55
1638493200000,5.55
1638496800000,5.55
1638500400000,5.55
1638504000000,5.55
1638507600000,5.55
1638511200000,5.55
1638514800000,5.55
1638518400000,5.55
1638522000000,5.55
1638525600000,5.55
1638529200000,5.55
1638532800000,5.55
1638536400000,5.55
1638540000000,5.55
1638543600000,5.55
1638547200000,5.55
1638550800000,5.55
1638554400000,3.54
1638558000000,3.54
1638561600000,3.54
1638565200000,3.54
1638568800000,3.54
1638572400000,3.54
1638576000000,3.54
1638579600000,3.54
1638583200000,3.54
1638586800000,3.54
1638590400000,3.54
1638594000000,3.54
1638597600000,3.54
1638601200000,3.54
1638604800000,3.54
1638608400000,3.54
1638612000000,3.54
1638615600000,3.54
1638619200000,5.54
1638622800000,5.54
1638626400000,5.54
1638630000000,5.54
1638633600000,5.54
1638637200000,3.54
1638640800000,3.54
1638644400000,3.54
1638648000000,3.54
1638651600000,3.54
1638655200000,3.54
1638658800000,3.54
1638662400000,3.54
1638666000000,3.54
1638669600000,3.54
1638673200000,3.54
1638676800000,3.54
1638680400000,3.54
1638684000000,3.54
1638687600000,3.54
1638691200000,3.54
1638694800000,3.54
1638698400000,3.54
1638702000000,3.54
1638705600000,3.54
1638709200000,3.54
1638712800000,3.54
1638716400000,3.54
1638720000000,3.54
1638723600000,3.54
1638727200000,3.54
1638730800000,3.54
1638734400000,3.54
1638738000000,5.54
1638741600000,5.54
1638745200000,5.54
1638748800000,5.54
1638752400000,5.54
1638756000000,5.54
1638759600000,5.54
1638763200000,5.54
1638766800000,5.54
1638770400000,5.54
1638774000000,5.54
1638777600000,5.54
1638781200000,5.54
1638784800000,5.54
1638788400000,5.54
1638792000000,5.54
1638795600000,5.54
1638799200000,5.54
1638802800000,5.54
1638806400000,5.54
1638810000000,5.54
1638813600000,3.54
1638817200000,3.54
1638820800000,3.54
1638824400000,3.54
1638828000000,3.54
1638831600000,3.54
1638835200000,3.54
1638838800000,3.54
1638842400000,3.54
1638846000000,3.54
1638849600000,3.54
1638853200000,3.54
1638856800000,3.54
1638860400000,3.54
1638864000000,3.54
1638867600000,3.54
1638871200000,3.54
1638874800000,5.54
1638878400000,5.54
1638882000000,5.54
1638885600000,5.54
1638889200000,5.54
1638892800000,5.54
1638896400000,3.54
1638900000000,3.54
1638903600000,3.54
1638907200000,3.54
1638910800000,3.54
1638914400000,3.54
1638918000000,3.54
1638921600000,3.54
1638925200000,3.54
1638928800000,3.54
1638932400000,3.54
1638936000000,3.54
1638939600000,3.54
1638943200000,3.54
1638946800000,3.54
1638950400000,3.54
1638954000000,3.54
1638957600000,3.54
1638961200000,3.54
1638964800000,3.54
1638968400000,3.54
1638972000000,3.54
1638975600000,3.54
1638979200000,3.54
1638982800000,3.54
1638986400000,3.54
1638990000000,3.54
1638993600000,3.54
1638997200000,3.54
1639000800000,3.54
1639004400000,3.54
1639008000000,3.54
1639011600000,3.54
1639015200000,3.54
1639018800000,3.54
1639022400000,3.54
1639026000000,3.54
1639029600000,3.54
1639033200000,3.54
1639036800000,3.54
1639040400000,3.54
1639044000000,3.54
1639047600000,3.54
1639051200000,3.54
1639054800000,3.54
1639058400000,3.54
1639062000000,3.54
1639065600000,3.54
1639069200000,3.54
1639072800000,3.54
1639076400000,3.54
1639080000000,3.54
1639083600000,3.54
1639087200000,3.54
1639090800000,3.54
1639094400000,3.54
1639098000000,3.54
1639101600000,3.54
1639105200000,3.54
1639108800000,3.54
1639112400000,3.54
1639116000000,3.54
1639119600000,3.54
1639123200000,3.54
1639126800000,3.54
1639130400000,3.54
1639134000000,3.54
1639137600000,3.54
1639141200000,3.54
1639144800000,3.54
1639148400000,3.54
1639152000000,3.54
1639155600000,3.54
1639159200000,3.54
1639162800000,3.54
1639166400000,3.54
1639170000000,3.54
1639173600000,3.54
1639177200000,3.54
1639180800000,3.54
1639184400000,3.54
1639188000000,3.54
1639191600000,3.54
1639195200000,3.54
1639198800000,3.54
1639202400000,3.54
1639206000000,3.54
1639209600000,3.54
1639213200000,3.54
1639216800000,3.54
1639220400000,3.54
1639224000000,3.54
1639227600000,3.54
1639231200000,3.54
1639234800000,3.54
1639238400000,3.54
1639242000000,3.54
1639245600000,3.54
1639249200000,3.54
